,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,Time In the Game,ShotTightness,Height,Weight,Experience
463,Shot Chart Detail,0022000408,560,203944,Julius Randle,1610612752,New York Knicks,4,3,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,33,1,1,20210213,NYK,HOU,44,0.9486832980505138,80.0,250,7.0
464,Shot Chart Detail,0022000408,590,203944,Julius Randle,1610612752,New York Knicks,4,2,15,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,50,9,1,0,20210213,NYK,HOU,45,0.9841833239736952,80.0,250,7.0
465,Shot Chart Detail,0022000422,29,203944,Julius Randle,1610612752,New York Knicks,1,9,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-154,43,1,1,20210215,NYK,ATL,2,0.9631586344189311,80.0,250,7.0
466,Shot Chart Detail,0022000422,31,203944,Julius Randle,1610612752,New York Knicks,1,8,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-106,226,1,1,20210215,NYK,ATL,3,0.9053626910026705,80.0,250,7.0
467,Shot Chart Detail,0022000422,35,203944,Julius Randle,1610612752,New York Knicks,1,8,28,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,107,237,1,1,20210215,NYK,ATL,3,0.9114171270979994,80.0,250,7.0
468,Shot Chart Detail,0022000422,51,203944,Julius Randle,1610612752,New York Knicks,1,7,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,89,141,1,1,20210215,NYK,ATL,4,0.8456313850566626,80.0,250,7.0
469,Shot Chart Detail,0022000422,59,203944,Julius Randle,1610612752,New York Knicks,1,6,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,7,251,1,0,20210215,NYK,ATL,5,0.9996113439815764,80.0,250,7.0
470,Shot Chart Detail,0022000422,65,203944,Julius Randle,1610612752,New York Knicks,1,5,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-90,189,1,1,20210215,NYK,ATL,6,0.9028605188239305,80.0,250,7.0
471,Shot Chart Detail,0022000422,113,203944,Julius Randle,1610612752,New York Knicks,1,1,54,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,36,99,1,1,20210215,NYK,ATL,10,0.9397934234884371,80.0,250,7.0
472,Shot Chart Detail,0022000422,117,203944,Julius Randle,1610612752,New York Knicks,1,1,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,95,234,1,1,20210215,NYK,ATL,10,0.9265528480904257,80.0,250,7.0
473,Shot Chart Detail,0022000422,224,203944,Julius Randle,1610612752,New York Knicks,2,6,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,136,210,1,0,20210215,NYK,ATL,17,0.8393556222282487,80.0,250,7.0
474,Shot Chart Detail,0022000422,285,203944,Julius Randle,1610612752,New York Knicks,2,2,46,Missed Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-27,24,1,0,20210215,NYK,ATL,21,0.7474093186836597,80.0,250,7.0
475,Shot Chart Detail,0022000422,307,203944,Julius Randle,1610612752,New York Knicks,2,0,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-46,245,1,0,20210215,NYK,ATL,23,0.9828267434566288,80.0,250,7.0
476,Shot Chart Detail,0022000422,325,203944,Julius Randle,1610612752,New York Knicks,3,11,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-99,136,1,0,20210215,NYK,ATL,24,0.8084789390340642,80.0,250,7.0
477,Shot Chart Detail,0022000422,359,203944,Julius Randle,1610612752,New York Knicks,3,8,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,21,1,1,20210215,NYK,ATL,27,0.8502651466878618,80.0,250,7.0
478,Shot Chart Detail,0022000422,364,203944,Julius Randle,1610612752,New York Knicks,3,7,56,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,36,1,1,20210215,NYK,ATL,28,0.988173903359179,80.0,250,7.0
479,Shot Chart Detail,0022000422,368,203944,Julius Randle,1610612752,New York Knicks,3,7,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,209,1,1,20210215,NYK,ATL,28,0.8105769469419613,80.0,250,7.0
480,Shot Chart Detail,0022000422,376,203944,Julius Randle,1610612752,New York Knicks,3,7,6,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,13,1,0,20210215,NYK,ATL,28,0.9984064636492579,80.0,250,7.0
481,Shot Chart Detail,0022000422,414,203944,Julius Randle,1610612752,New York Knicks,3,3,45,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-1,1,0,20210215,NYK,ATL,32,0.9999906299924569,80.0,250,7.0
482,Shot Chart Detail,0022000422,460,203944,Julius Randle,1610612752,New York Knicks,3,1,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-180,183,1,1,20210215,NYK,ATL,34,0.7129262923855024,80.0,250,7.0
483,Shot Chart Detail,0022000422,522,203944,Julius Randle,1610612752,New York Knicks,4,8,49,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,32,1,0,20210215,NYK,ATL,39,0.9907785653973197,80.0,250,7.0
484,Shot Chart Detail,0022000422,579,203944,Julius Randle,1610612752,New York Knicks,4,4,12,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,13,1,1,20210215,NYK,ATL,43,0.7943578329771962,80.0,250,7.0
485,Shot Chart Detail,0022000422,584,203944,Julius Randle,1610612752,New York Knicks,4,3,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-87,247,1,1,20210215,NYK,ATL,44,0.9432016365494059,80.0,250,7.0
486,Shot Chart Detail,0022000422,601,203944,Julius Randle,1610612752,New York Knicks,4,1,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,138,-27,1,1,20210215,NYK,ATL,46,0.9813926548600208,80.0,250,7.0
487,Shot Chart Detail,0022000436,12,203944,Julius Randle,1610612752,New York Knicks,1,10,39,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,136,118,1,1,20210217,ORL,NYK,1,0.7553224673021126,80.0,250,7.0
488,Shot Chart Detail,0022000436,37,203944,Julius Randle,1610612752,New York Knicks,1,7,21,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-85,165,1,1,20210217,ORL,NYK,4,0.8889745564266027,80.0,250,7.0
489,Shot Chart Detail,0022000436,47,203944,Julius Randle,1610612752,New York Knicks,1,6,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-114,247,1,1,20210217,ORL,NYK,5,0.9079593845004517,80.0,250,7.0
490,Shot Chart Detail,0022000436,95,203944,Julius Randle,1610612752,New York Knicks,1,3,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-20,274,1,1,20210217,ORL,NYK,8,0.9973466308574874,80.0,250,7.0
491,Shot Chart Detail,0022000436,107,203944,Julius Randle,1610612752,New York Knicks,1,2,58,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,11,274,1,1,20210217,ORL,NYK,9,0.9991951227131367,80.0,250,7.0
492,Shot Chart Detail,0022000436,125,203944,Julius Randle,1610612752,New York Knicks,1,1,29,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,23,1,0,20210217,ORL,NYK,10,0.9444967967061593,80.0,250,7.0
493,Shot Chart Detail,0022000436,239,203944,Julius Randle,1610612752,New York Knicks,2,5,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,97,248,1,0,20210217,ORL,NYK,18,0.9312981740419193,80.0,250,7.0
494,Shot Chart Detail,0022000436,252,203944,Julius Randle,1610612752,New York Knicks,2,4,11,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-5,116,1,0,20210217,ORL,NYK,19,0.9990723388047658,80.0,250,7.0
495,Shot Chart Detail,0022000436,285,203944,Julius Randle,1610612752,New York Knicks,2,2,18,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,15,143,1,1,20210217,ORL,NYK,21,0.9945434957903371,80.0,250,7.0
496,Shot Chart Detail,0022000436,288,203944,Julius Randle,1610612752,New York Knicks,2,1,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,10,1,1,20210217,ORL,NYK,22,0.9578262852211514,80.0,250,7.0
497,Shot Chart Detail,0022000436,335,203944,Julius Randle,1610612752,New York Knicks,3,9,49,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,158,89,1,1,20210217,ORL,NYK,26,0.8712808402401379,80.0,250,7.0
498,Shot Chart Detail,0022000436,348,203944,Julius Randle,1610612752,New York Knicks,3,8,55,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,44,188,1,0,20210217,ORL,NYK,27,0.973688178796424,80.0,250,7.0
499,Shot Chart Detail,0022000436,354,203944,Julius Randle,1610612752,New York Knicks,3,8,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-139,210,1,0,20210217,ORL,NYK,27,0.8338784528647414,80.0,250,7.0
500,Shot Chart Detail,0022000436,386,203944,Julius Randle,1610612752,New York Knicks,3,5,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,27,1,0,20210217,ORL,NYK,30,0.9930611231942692,80.0,250,7.0
501,Shot Chart Detail,0022000436,416,203944,Julius Randle,1610612752,New York Knicks,3,3,56,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-38,26,1,0,20210217,ORL,NYK,32,0.8253072612498318,80.0,250,7.0
502,Shot Chart Detail,0022000436,422,203944,Julius Randle,1610612752,New York Knicks,3,3,28,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-38,72,1,1,20210217,ORL,NYK,32,0.8843847528469696,80.0,250,7.0
503,Shot Chart Detail,0022000436,449,203944,Julius Randle,1610612752,New York Knicks,3,0,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,114,255,1,0,20210217,ORL,NYK,35,0.9129235791121189,80.0,250,7.0
504,Shot Chart Detail,0022000436,530,203944,Julius Randle,1610612752,New York Knicks,4,8,1,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,1,20210217,ORL,NYK,39,0.9958932064677039,80.0,250,7.0
505,Shot Chart Detail,0022000436,586,203944,Julius Randle,1610612752,New York Knicks,4,3,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,25,1,1,20210217,ORL,NYK,44,0.9153150324227658,80.0,250,7.0
506,Shot Chart Detail,0022000458,10,203944,Julius Randle,1610612752,New York Knicks,1,11,24,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,143,94,1,0,20210513,NYK,SAS,0,0.8356288456586292,80.0,250,7.0
507,Shot Chart Detail,0022000458,27,203944,Julius Randle,1610612752,New York Knicks,1,9,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,12,206,1,1,20210513,NYK,SAS,2,0.9983076332362365,80.0,250,7.0
508,Shot Chart Detail,0022000458,52,203944,Julius Randle,1610612752,New York Knicks,1,7,52,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,110,75,1,1,20210513,NYK,SAS,4,0.8262273428075477,80.0,250,7.0
509,Shot Chart Detail,0022000458,61,203944,Julius Randle,1610612752,New York Knicks,1,6,46,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,73,185,1,0,20210513,NYK,SAS,5,0.9302004040133701,80.0,250,7.0
510,Shot Chart Detail,0022000458,105,203944,Julius Randle,1610612752,New York Knicks,1,3,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,54,247,1,0,20210513,NYK,SAS,8,0.9769258128442148,80.0,250,7.0
511,Shot Chart Detail,0022000458,125,203944,Julius Randle,1610612752,New York Knicks,1,3,5,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-136,5,1,1,20210513,NYK,SAS,8,0.9993248625325813,80.0,250,7.0
512,Shot Chart Detail,0022000458,129,203944,Julius Randle,1610612752,New York Knicks,1,2,31,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-119,190,1,0,20210513,NYK,SAS,9,0.8474967440546445,80.0,250,7.0
513,Shot Chart Detail,0022000458,149,203944,Julius Randle,1610612752,New York Knicks,1,0,41,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-113,140,1,1,20210513,NYK,SAS,11,0.7781501300443315,80.0,250,7.0
514,Shot Chart Detail,0022000458,205,203944,Julius Randle,1610612752,New York Knicks,2,8,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,14,1,0,20210513,NYK,SAS,15,0.87250601594972,80.0,250,7.0
515,Shot Chart Detail,0022000458,244,203944,Julius Randle,1610612752,New York Knicks,2,6,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,0,260,1,0,20210513,NYK,SAS,17,1.0,80.0,250,7.0
516,Shot Chart Detail,0022000458,280,203944,Julius Randle,1610612752,New York Knicks,2,2,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,121,17,1,0,20210513,NYK,SAS,21,0.9902742047886496,80.0,250,7.0
517,Shot Chart Detail,0022000458,307,203944,Julius Randle,1610612752,New York Knicks,2,0,1,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,158,52,1,0,20210513,NYK,SAS,23,0.9498788186561273,80.0,250,7.0
518,Shot Chart Detail,0022000458,334,203944,Julius Randle,1610612752,New York Knicks,3,9,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-20,251,1,0,20210513,NYK,SAS,26,0.9968404843538538,80.0,250,7.0
519,Shot Chart Detail,0022000458,391,203944,Julius Randle,1610612752,New York Knicks,3,4,56,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-61,16,1,1,20210513,NYK,SAS,31,0.9672796243913314,80.0,250,7.0
520,Shot Chart Detail,0022000458,409,203944,Julius Randle,1610612752,New York Knicks,3,3,50,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,21,1,0,20210513,NYK,SAS,32,0.9615239476408232,80.0,250,7.0
521,Shot Chart Detail,0022000458,459,203944,Julius Randle,1610612752,New York Knicks,3,0,0,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,5,1,0,20210513,NYK,SAS,36,0.9965457582448797,80.0,250,7.0
522,Shot Chart Detail,0022000458,478,203944,Julius Randle,1610612752,New York Knicks,4,10,4,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,143,7,1,0,20210513,NYK,SAS,37,0.9988040462874993,80.0,250,7.0
523,Shot Chart Detail,0022000458,515,203944,Julius Randle,1610612752,New York Knicks,4,7,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,15,1,0,20210513,NYK,SAS,40,0.7498378553650924,80.0,250,7.0
524,Shot Chart Detail,0022000458,537,203944,Julius Randle,1610612752,New York Knicks,4,6,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-131,216,1,1,20210513,NYK,SAS,41,0.8550382808910829,80.0,250,7.0
525,Shot Chart Detail,0022000458,561,203944,Julius Randle,1610612752,New York Knicks,4,4,24,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-141,216,1,0,20210513,NYK,SAS,43,0.8373791503683755,80.0,250,7.0
526,Shot Chart Detail,0022000458,598,203944,Julius Randle,1610612752,New York Knicks,4,0,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-101,180,1,1,20210513,NYK,SAS,47,0.8720926138319844,80.0,250,7.0
527,Shot Chart Detail,0022000469,55,203944,Julius Randle,1610612752,New York Knicks,1,7,10,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,134,70,1,1,20210221,NYK,MIN,4,0.886348848204834,80.0,250,7.0
528,Shot Chart Detail,0022000469,78,203944,Julius Randle,1610612752,New York Knicks,1,5,19,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,58,202,1,1,20210221,NYK,MIN,6,0.9611640138638261,80.0,250,7.0
529,Shot Chart Detail,0022000469,131,203944,Julius Randle,1610612752,New York Knicks,1,1,38,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,100,22,1,0,20210221,NYK,MIN,10,0.97664446670509,80.0,250,7.0
530,Shot Chart Detail,0022000469,299,203944,Julius Randle,1610612752,New York Knicks,2,1,50,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,0,1,1,20210221,NYK,MIN,22,1.0,80.0,250,7.0
531,Shot Chart Detail,0022000469,322,203944,Julius Randle,1610612752,New York Knicks,2,0,2,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,36,251,1,1,20210221,NYK,MIN,23,0.9898704655553588,80.0,250,7.0
532,Shot Chart Detail,0022000469,352,203944,Julius Randle,1610612752,New York Knicks,3,9,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,128,224,1,0,20210221,NYK,MIN,26,0.8682431421244591,80.0,250,7.0
533,Shot Chart Detail,0022000469,375,203944,Julius Randle,1610612752,New York Knicks,3,8,20,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,22,48,1,1,20210221,NYK,MIN,27,0.9090648228942841,80.0,250,7.0
534,Shot Chart Detail,0022000469,381,203944,Julius Randle,1610612752,New York Knicks,3,7,37,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,1,1,1,20210221,NYK,MIN,28,0.9999903817946607,80.0,250,7.0
535,Shot Chart Detail,0022000469,391,203944,Julius Randle,1610612752,New York Knicks,3,6,46,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,30,100,1,0,20210221,NYK,MIN,29,0.9578262852211514,80.0,250,7.0
536,Shot Chart Detail,0022000469,396,203944,Julius Randle,1610612752,New York Knicks,3,6,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-13,262,1,0,20210221,NYK,MIN,29,0.9987712794769119,80.0,250,7.0
537,Shot Chart Detail,0022000469,437,203944,Julius Randle,1610612752,New York Knicks,3,2,50,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-33,127,1,0,20210221,NYK,MIN,33,0.9678596158700183,80.0,250,7.0
538,Shot Chart Detail,0022000469,509,203944,Julius Randle,1610612752,New York Knicks,4,10,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-8,148,1,1,20210221,NYK,MIN,37,0.9985422732775083,80.0,250,7.0
539,Shot Chart Detail,0022000469,542,203944,Julius Randle,1610612752,New York Knicks,4,7,26,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,7,101,1,0,20210221,NYK,MIN,40,0.9976068926160855,80.0,250,7.0
540,Shot Chart Detail,0022000469,546,203944,Julius Randle,1610612752,New York Knicks,4,7,8,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,66,79,1,0,20210221,NYK,MIN,40,0.7674244367447852,80.0,250,7.0
541,Shot Chart Detail,0022000469,554,203944,Julius Randle,1610612752,New York Knicks,4,5,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,15,1,1,20210221,NYK,MIN,42,0.9805806756909201,80.0,250,7.0
542,Shot Chart Detail,0022000469,588,203944,Julius Randle,1610612752,New York Knicks,4,3,44,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,16,56,1,0,20210221,NYK,MIN,44,0.9615239476408232,80.0,250,7.0
543,Shot Chart Detail,0022000483,13,203944,Julius Randle,1610612752,New York Knicks,1,10,43,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,33,122,1,1,20210223,NYK,GSW,1,0.9653095101494777,80.0,250,7.0
544,Shot Chart Detail,0022000483,30,203944,Julius Randle,1610612752,New York Knicks,1,8,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-22,1,0,20210223,NYK,GSW,3,0.9954564847684633,80.0,250,7.0
545,Shot Chart Detail,0022000483,40,203944,Julius Randle,1610612752,New York Knicks,1,7,57,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,84,88,1,0,20210223,NYK,GSW,4,0.7233555441435722,80.0,250,7.0
546,Shot Chart Detail,0022000483,49,203944,Julius Randle,1610612752,New York Knicks,1,7,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,15,1,1,20210223,NYK,GSW,4,0.7498378553650924,80.0,250,7.0
547,Shot Chart Detail,0022000483,78,203944,Julius Randle,1610612752,New York Knicks,1,5,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-95,188,1,0,20210223,NYK,GSW,6,0.8925201483918708,80.0,250,7.0
548,Shot Chart Detail,0022000483,94,203944,Julius Randle,1610612752,New York Knicks,1,4,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-210,131,1,1,20210223,NYK,GSW,7,0.8484519533218751,80.0,250,7.0
549,Shot Chart Detail,0022000483,117,203944,Julius Randle,1610612752,New York Knicks,1,3,14,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,6,1,1,20210223,NYK,GSW,8,0.9079593845004517,80.0,250,7.0
550,Shot Chart Detail,0022000483,140,203944,Julius Randle,1610612752,New York Knicks,1,0,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-62,144,1,0,20210223,NYK,GSW,11,0.9184839101729229,80.0,250,7.0
551,Shot Chart Detail,0022000483,156,203944,Julius Randle,1610612752,New York Knicks,1,0,1,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,151,36,1,0,20210223,NYK,GSW,11,0.972737051549404,80.0,250,7.0
552,Shot Chart Detail,0022000483,291,203944,Julius Randle,1610612752,New York Knicks,2,1,36,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20210223,NYK,GSW,22,1.0,80.0,250,7.0
